"sample_index","age_bin","age_group","sort","sort_name","N","average_dist","ci_dist"
33,"5 to 6","kids","Sort2","Different Individuals",28,0.0516519834655,0.0433914415874028
33,"6 to 7","kids","Sort1","Same Individual",23,0.0897139797452109,0.0471684676301498
33,"6 to 7","kids","Sort2","Different Individuals",23,0.136422432809564,0.0384880936828491
33,"adults","adults","Sort1","Same Individual",40,0.162159891717167,0.0301776256640507
33,"adults","adults","Sort2","Different Individuals",40,0.209371485962693,0.0374867529729055
34,"3 to 4","kids","Sort1","Same Individual",21,0.00825933511952707,0.044159253746161
34,"3 to 4","kids","Sort2","Different Individuals",21,0.00493593087776318,0.0367317764864622
34,"4 to 5","kids","Sort1","Same Individual",34,0.019696661162884,0.0417214365129504
34,"4 to 5","kids","Sort2","Different Individuals",33,0.0250459737580311,0.0313315612242034
34,"5 to 6","kids","Sort1","Same Individual",28,0.087492280103576,0.0456830967659456
34,"5 to 6","kids","Sort2","Different Individuals",28,0.0676743414049989,0.0390497914434071
34,"6 to 7","kids","Sort1","Same Individual",23,0.0762840154349177,0.0483517397986793
34,"6 to 7","kids","Sort2","Different Individuals",23,0.134144392440969,0.0417038425680057
34,"adults","adults","Sort1","Same Individual",40,0.152324021162181,0.0346357597140397
34,"adults","adults","Sort2","Different Individuals",40,0.213702025545413,0.0355413371971303
35,"3 to 4","kids","Sort1","Same Individual",21,-0.0141682036814175,0.0444128146317272
35,"3 to 4","kids","Sort2","Different Individuals",21,0.00548753611658374,0.0362009556919195
35,"4 to 5","kids","Sort1","Same Individual",34,0.017285238129413,0.0405220641930307
35,"4 to 5","kids","Sort2","Different Individuals",33,-0.0006151492389729,0.0409746090364239
35,"5 to 6","kids","Sort1","Same Individual",28,0.0588290921387559,0.0484533396191166
35,"5 to 6","kids","Sort2","Different Individuals",28,0.0430198759089544,0.0422817734940083
35,"6 to 7","kids","Sort1","Same Individual",23,0.121178607087184,0.0497550081339508
35,"6 to 7","kids","Sort2","Different Individuals",23,0.139588592947214,0.0417748573957698
35,"adults","adults","Sort1","Same Individual",40,0.197545798462722,0.0321655527022087
35,"adults","adults","Sort2","Different Individuals",40,0.198845985146682,0.031770654144764
36,"3 to 4","kids","Sort1","Same Individual",21,-0.00717431363007924,0.0391246029305316
36,"3 to 4","kids","Sort2","Different Individuals",21,-0.00900785637206085,0.0356105405169191
36,"4 to 5","kids","Sort1","Same Individual",34,0.0250056752489722,0.0422655905579393
36,"4 to 5","kids","Sort2","Different Individuals",33,0.0145744366459515,0.0306404349122864
36,"5 to 6","kids","Sort1","Same Individual",28,0.0765223476739003,0.0498466620953859
36,"5 to 6","kids","Sort2","Different Individuals",28,0.0389690365305482,0.051667407444099
36,"6 to 7","kids","Sort1","Same Individual",23,0.0788536469520892,0.0535171576898507
36,"6 to 7","kids","Sort2","Different Individuals",23,0.114124391557396,0.0523868880376607
36,"adults","adults","Sort1","Same Individual",40,0.169472716632694,0.0343388462052489
36,"adults","adults","Sort2","Different Individuals",40,0.217520763866942,0.032753852019575
37,"3 to 4","kids","Sort1","Same Individual",21,0.00983387130322134,0.0395643815886215
37,"3 to 4","kids","Sort2","Different Individuals",21,-0.00615358108300125,0.0342383626740303
37,"4 to 5","kids","Sort1","Same Individual",34,0.00178270179000685,0.045805030391334
37,"4 to 5","kids","Sort2","Different Individuals",33,-0.0116733201357951,0.0339199598027827
37,"5 to 6","kids","Sort1","Same Individual",28,0.0755529408098965,0.055156525338165
37,"5 to 6","kids","Sort2","Different Individuals",28,0.0419349081300767,0.0454536642513647
37,"6 to 7","kids","Sort1","Same Individual",23,0.0834982654957012,0.0387645159116328
37,"6 to 7","kids","Sort2","Different Individuals",23,0.124247585485294,0.0519910334915497
37,"adults","adults","Sort1","Same Individual",40,0.170922126302947,0.0309626373306755
37,"adults","adults","Sort2","Different Individuals",40,0.213455898747339,0.0309763747637629
38,"3 to 4","kids","Sort1","Same Individual",21,0.0565476305557927,0.0488480339409949
38,"3 to 4","kids","Sort2","Different Individuals",21,-0.0201998549468952,0.0291482907188677
38,"4 to 5","kids","Sort1","Same Individual",34,-0.00534727033914719,0.0452378265641706
38,"4 to 5","kids","Sort2","Different Individuals",33,0.0217336631768884,0.0318871608762205
38,"5 to 6","kids","Sort1","Same Individual",28,0.0858493487179258,0.0459786876374166
38,"5 to 6","kids","Sort2","Different Individuals",28,0.0497349417202292,0.0393167327160962
38,"6 to 7","kids","Sort1","Same Individual",23,0.0842257815519631,0.0427096400472192
38,"6 to 7","kids","Sort2","Different Individuals",23,0.111306467503703,0.0397200972105299
38,"adults","adults","Sort1","Same Individual",40,0.169248828553174,0.028067785126913
38,"adults","adults","Sort2","Different Individuals",40,0.214696642043753,0.0360378273645176
39,"3 to 4","kids","Sort1","Same Individual",21,0.000727263049725692,0.0462427322169868
39,"3 to 4","kids","Sort2","Different Individuals",21,0.00507895088216148,0.0372311218257212
39,"4 to 5","kids","Sort1","Same Individual",34,0.00361108915133594,0.0444252231507536
39,"4 to 5","kids","Sort2","Different Individuals",33,0.000561789072474415,0.0313751185974464
39,"5 to 6","kids","Sort1","Same Individual",28,0.0356192266210244,0.0387644246975718
39,"5 to 6","kids","Sort2","Different Individuals",28,0.0330467083012165,0.0498803872509639
39,"6 to 7","kids","Sort1","Same Individual",23,0.111274290776728,0.0353583301669374
39,"6 to 7","kids","Sort2","Different Individuals",23,0.136683627488855,0.0455678258945544
39,"adults","adults","Sort1","Same Individual",40,0.184443147152335,0.0309940921558817
39,"adults","adults","Sort2","Different Individuals",40,0.221519221245903,0.0306805056595158
40,"3 to 4","kids","Sort1","Same Individual",21,0.0186122220294379,0.0568055290501918
40,"3 to 4","kids","Sort2","Different Individuals",21,0.0304034532066091,0.0295149793649913
40,"4 to 5","kids","Sort1","Same Individual",34,0.0100210363934255,0.0381291090332435
40,"4 to 5","kids","Sort2","Different Individuals",33,0.0105156814126778,0.0349766735238774
40,"5 to 6","kids","Sort1","Same Individual",28,0.105390617360187,0.0475917209908116
40,"5 to 6","kids","Sort2","Different Individuals",28,0.0510696850409139,0.0382739967846352
40,"6 to 7","kids","Sort1","Same Individual",23,0.0974388337070759,0.0451840051226675
40,"6 to 7","kids","Sort2","Different Individuals",23,0.0942733982343743,0.0408197919283246
40,"adults","adults","Sort1","Same Individual",40,0.177049691045511,0.0346263373427468
40,"adults","adults","Sort2","Different Individuals",40,0.21285056870933,0.0278497306932157
41,"3 to 4","kids","Sort1","Same Individual",21,0.0311039660506887,0.0497148900943834
41,"3 to 4","kids","Sort2","Different Individuals",21,-0.0126689261378317,0.0422572610952901
41,"4 to 5","kids","Sort1","Same Individual",34,0.0277614011525412,0.0451952198441751
41,"4 to 5","kids","Sort2","Different Individuals",33,0.011444849614807,0.0300980840701387
41,"5 to 6","kids","Sort1","Same Individual",28,0.0851646410312298,0.0494379256824115
41,"5 to 6","kids","Sort2","Different Individuals",28,0.0741143480365837,0.0380138478552649
41,"6 to 7","kids","Sort1","Same Individual",23,0.104001828236125,0.0514409666481857
41,"6 to 7","kids","Sort2","Different Individuals",23,0.116637472720951,0.0501141411851343
41,"adults","adults","Sort1","Same Individual",40,0.162806996167291,0.0336104002674892
41,"adults","adults","Sort2","Different Individuals",40,0.219659647311002,0.0318986074733071
42,"3 to 4","kids","Sort1","Same Individual",21,-0.00122627522711332,0.0380795259813385
42,"3 to 4","kids","Sort2","Different Individuals",21,0.019375794407386,0.0322778946499924
42,"4 to 5","kids","Sort1","Same Individual",34,0.0208147714363529,0.0437054192016187
42,"4 to 5","kids","Sort2","Different Individuals",33,0.0115126554802458,0.036794152227265
42,"5 to 6","kids","Sort1","Same Individual",28,0.0626489896500481,0.0482305574900525
42,"5 to 6","kids","Sort2","Different Individuals",28,0.0572592600486829,0.0390192447651475
42,"6 to 7","kids","Sort1","Same Individual",23,0.0722827816740241,0.0475143776049652
42,"6 to 7","kids","Sort2","Different Individuals",23,0.134658907266712,0.0596974489245711
42,"adults","adults","Sort1","Same Individual",40,0.188590680814237,0.0268434054815035
42,"adults","adults","Sort2","Different Individuals",40,0.215700483502655,0.0340627521241571
43,"3 to 4","kids","Sort1","Same Individual",21,-0.00702192421838779,0.0491747619094932
43,"3 to 4","kids","Sort2","Different Individuals",21,0.00140517193522581,0.0341571341025918
43,"4 to 5","kids","Sort1","Same Individual",34,0.00746071990878752,0.0417242055129552
43,"4 to 5","kids","Sort2","Different Individuals",33,0.0324513482875317,0.0301760096364522
43,"5 to 6","kids","Sort1","Same Individual",28,0.0491875292224487,0.0397150872793433
43,"5 to 6","kids","Sort2","Different Individuals",28,0.0423180990922685,0.0361145700081061
43,"6 to 7","kids","Sort1","Same Individual",23,0.0675166310609376,0.034871523076353
43,"6 to 7","kids","Sort2","Different Individuals",23,0.132240973251619,0.0416700235824582
43,"adults","adults","Sort1","Same Individual",40,0.168087417518722,0.0290577232783413
43,"adults","adults","Sort2","Different Individuals",40,0.198212703027146,0.0385678852065249
44,"3 to 4","kids","Sort1","Same Individual",21,0.000750645838236354,0.0408661556124026
44,"3 to 4","kids","Sort2","Different Individuals",21,0.00558971985715573,0.0376969477636235
44,"4 to 5","kids","Sort1","Same Individual",34,-0.00120247431753105,0.0428488227608934
44,"4 to 5","kids","Sort2","Different Individuals",33,0.0284383173737417,0.0363423928139533
44,"5 to 6","kids","Sort1","Same Individual",28,0.0996538016892729,0.0557769460445418
44,"5 to 6","kids","Sort2","Different Individuals",28,0.056736262336683,0.044256721144977
44,"6 to 7","kids","Sort1","Same Individual",23,0.0815984545310393,0.0420858658915806
44,"6 to 7","kids","Sort2","Different Individuals",23,0.120940725632673,0.0492533593671514
44,"adults","adults","Sort1","Same Individual",40,0.181718068543393,0.0287721147820718
44,"adults","adults","Sort2","Different Individuals",40,0.206950475205424,0.0317814066523606
45,"3 to 4","kids","Sort1","Same Individual",21,0.014274327707082,0.044267850259017
45,"3 to 4","kids","Sort2","Different Individuals",21,0.0133467366118023,0.038178942898948
45,"4 to 5","kids","Sort1","Same Individual",34,0.0189849808639732,0.0436246129637853
45,"4 to 5","kids","Sort2","Different Individuals",33,-0.00437192773542079,0.0323750119233563
45,"5 to 6","kids","Sort1","Same Individual",28,0.0744182226817008,0.0469762904977777
45,"5 to 6","kids","Sort2","Different Individuals",28,0.0447655583915303,0.0476588926506714
45,"6 to 7","kids","Sort1","Same Individual",23,0.100192564963928,0.0494113549687404
45,"6 to 7","kids","Sort2","Different Individuals",23,0.124906130209687,0.0485483057428685
45,"adults","adults","Sort1","Same Individual",40,0.192330139363417,0.0299699993787597
45,"adults","adults","Sort2","Different Individuals",40,0.208345247444271,0.0330568318920518
46,"3 to 4","kids","Sort1","Same Individual",21,0.00481898212235142,0.0470769007676511
46,"3 to 4","kids","Sort2","Different Individuals",21,-0.0230162186521747,0.0305141119176952
46,"4 to 5","kids","Sort1","Same Individual",34,0.00848561486136502,0.0407921885925384
46,"4 to 5","kids","Sort2","Different Individuals",33,0.0127841342238613,0.0398564609084214
46,"5 to 6","kids","Sort1","Same Individual",28,0.0634579524917115,0.0413547237579949
46,"5 to 6","kids","Sort2","Different Individuals",28,0.0490293819129063,0.0296424117273232
46,"6 to 7","kids","Sort1","Same Individual",23,0.0973518230040294,0.0440457282249293
46,"6 to 7","kids","Sort2","Different Individuals",23,0.123352034035471,0.0278871690928207
46,"adults","adults","Sort1","Same Individual",40,0.190200469925182,0.0313511136674828
46,"adults","adults","Sort2","Different Individuals",40,0.209460012494343,0.0331579260990977
47,"3 to 4","kids","Sort1","Same Individual",21,0.0192887535001558,0.0442981534330466
47,"3 to 4","kids","Sort2","Different Individuals",21,4.16175829361455e-05,0.038931996968719
47,"4 to 5","kids","Sort1","Same Individual",34,-0.00953970984924453,0.0462059706743628
47,"4 to 5","kids","Sort2","Different Individuals",33,0.0284242825116309,0.0311818263929194
47,"5 to 6","kids","Sort1","Same Individual",28,0.0736771391360216,0.0500179916981545
47,"5 to 6","kids","Sort2","Different Individuals",28,0.0589427856101785,0.0534309876816413
47,"6 to 7","kids","Sort1","Same Individual",23,0.10280402361051,0.0456907665195569
47,"6 to 7","kids","Sort2","Different Individuals",23,0.116502367893717,0.0351829254309911
47,"adults","adults","Sort1","Same Individual",40,0.180819034379219,0.0298235460786499
47,"adults","adults","Sort2","Different Individuals",40,0.206355176976027,0.0341894564581277
48,"3 to 4","kids","Sort1","Same Individual",21,0.0278186829390226,0.0491565332800521
48,"3 to 4","kids","Sort2","Different Individuals",21,-0.0129221260929481,0.0421854209269055
48,"4 to 5","kids","Sort1","Same Individual",34,-0.0203935927686997,0.0433744919047437
48,"4 to 5","kids","Sort2","Different Individuals",33,-0.00530503549973723,0.0322176725189005
48,"5 to 6","kids","Sort1","Same Individual",28,0.0648590352975526,0.051630221514614
48,"5 to 6","kids","Sort2","Different Individuals",28,0.0546129273676118,0.0413437109124921
48,"6 to 7","kids","Sort1","Same Individual",23,0.111844196363048,0.0566827789718322
48,"6 to 7","kids","Sort2","Different Individuals",23,0.115617779714513,0.0373038129879361
48,"adults","adults","Sort1","Same Individual",40,0.185990762998489,0.0313562962278861
48,"adults","adults","Sort2","Different Individuals",40,0.236001208231809,0.0364491688393624
49,"3 to 4","kids","Sort1","Same Individual",21,0.0310658981583132,0.042468435232683
49,"3 to 4","kids","Sort2","Different Individuals",21,0.0274941565884893,0.0390194194520511
49,"4 to 5","kids","Sort1","Same Individual",34,0.0013014593672734,0.0403209354151938
49,"4 to 5","kids","Sort2","Different Individuals",33,-0.00976620817758073,0.0331090126693584
49,"5 to 6","kids","Sort1","Same Individual",28,0.0654458598637877,0.041855464434089
49,"5 to 6","kids","Sort2","Different Individuals",28,0.075166563349416,0.0424204368933918
49,"6 to 7","kids","Sort1","Same Individual",23,0.103956979835423,0.0444469820672929
49,"6 to 7","kids","Sort2","Different Individuals",23,0.123131857695844,0.0545349508298031
49,"adults","adults","Sort1","Same Individual",40,0.193009254952434,0.0352573305406605
49,"adults","adults","Sort2","Different Individuals",40,0.204327302562385,0.0290794600337626
50,"3 to 4","kids","Sort1","Same Individual",21,0.0319560994561745,0.0500632742100423
50,"3 to 4","kids","Sort2","Different Individuals",21,0.0228908601547469,0.0366239437305833
50,"4 to 5","kids","Sort1","Same Individual",34,-0.0144960723940592,0.0442933713199827
50,"4 to 5","kids","Sort2","Different Individuals",33,-0.00862517477953022,0.032922805286049
50,"5 to 6","kids","Sort1","Same Individual",28,0.0892023126552543,0.046316800555689
50,"5 to 6","kids","Sort2","Different Individuals",28,0.0397436397938255,0.0436202907479089
50,"6 to 7","kids","Sort1","Same Individual",23,0.101053736320651,0.0500273405682877
50,"6 to 7","kids","Sort2","Different Individuals",23,0.164795326836494,0.0547839983449203
50,"adults","adults","Sort1","Same Individual",40,0.166129804375064,0.0236442927487114
50,"adults","adults","Sort2","Different Individuals",40,0.196673857026759,0.0320537923515702
51,"3 to 4","kids","Sort1","Same Individual",21,0.024553447199001,0.0401233182001806
51,"3 to 4","kids","Sort2","Different Individuals",21,0.0215843363101856,0.0471605526433723
51,"4 to 5","kids","Sort1","Same Individual",34,0.026272830715525,0.0401007945404008
51,"4 to 5","kids","Sort2","Different Individuals",33,0.0202171341716319,0.0359624663980226
51,"5 to 6","kids","Sort1","Same Individual",28,0.0661556028675266,0.0478589901034588
