"participant","seed","sort","image","final_img_pos","posX","posY","subject","subjCode","Age","Gender","age_bin","age_group","image_cat","image_tax_cat","mouth","actor_gender"
"216",16,"Sort2","F17calm_o","[ 501.  -74.]",501,-74,"p216",NA,NA,NA,"adults","adults","calm","calm","o","F"
"217",17,"Practice","table","[-500.  224.]",-500,224,"p217",NA,NA,NA,"adults","adults","table","furniture","table","table"
"217",17,"Practice","bus","[-71.  75.]",-71,75,"p217",NA,NA,NA,"adults","adults","bus","vehicle","bus","bus"
"217",17,"Practice","car","[ 72.  75.]",72,75,"p217",NA,NA,NA,"adults","adults","car","vehicle","car","car"
"217",17,"Practice","squirrel","[ 501. -223.]",501,-223,"p217",NA,NA,NA,"adults","adults","squirrel","animal","squirrel","squirrel"
"217",17,"Practice","bird","[ 358.  -74.]",358,-74,"p217",NA,NA,NA,"adults","adults","bird","animal","bird","bird"
"217",17,"Sort1","M07exc_o","[-643.  373.]",-643,373,"p217",NA,NA,NA,"adults","adults","exc","exc","o","M"
"217",17,"Sort1","M07exc_c","[  72.  373.]",72,373,"p217",NA,NA,NA,"adults","adults","exc","exc","c","M"
"217",17,"Sort1","M07disg_c","[ 358. -223.]",358,-223,"p217",NA,NA,NA,"adults","adults","disg","disg","c","M"
"217",17,"Sort1","M07sad_c","[ -71. -223.]",-71,-223,"p217",NA,NA,NA,"adults","adults","sad","sad","c","M"
"217",17,"Sort1","M07ang_c","[ 215. -223.]",215,-223,"p217",NA,NA,NA,"adults","adults","ang","ang","c","M"
"217",17,"Sort1","M07disg_o","[-500.  -74.]",-500,-74,"p217",NA,NA,NA,"adults","adults","disg","disg","o","M"
"217",17,"Sort1","M07calm_c","[-214.  373.]",-214,373,"p217",NA,NA,NA,"adults","adults","calm","calm","c","M"
"217",17,"Sort1","M07surp_c","[-500.  373.]",-500,373,"p217",NA,NA,NA,"adults","adults","surp","surp","c","M"
"217",17,"Sort1","M07surp_o","[  72.  224.]",72,224,"p217",NA,NA,NA,"adults","adults","surp","surp","o","M"
"217",17,"Sort1","M07ang_o","[-357.  -74.]",-357,-74,"p217",NA,NA,NA,"adults","adults","ang","ang","o","M"
"217",17,"Sort1","M07neut_c","[-357.  373.]",-357,373,"p217",NA,NA,NA,"adults","adults","neut","neut","c","M"
"217",17,"Sort1","M07neut_o","[-357.  224.]",-357,224,"p217",NA,NA,NA,"adults","adults","neut","neut","o","M"
"217",17,"Sort1","M07fear_c","[-500. -372.]",-500,-372,"p217",NA,NA,NA,"adults","adults","fear","fear","c","M"
"217",17,"Sort1","M07fear_o","[-357. -372.]",-357,-372,"p217",NA,NA,NA,"adults","adults","fear","fear","o","M"
"217",17,"Sort1","M07hap_o","[ 215.  224.]",215,224,"p217",NA,NA,NA,"adults","adults","hap","hap","o","M"
"217",17,"Sort1","M07hap_c","[ 215.  373.]",215,373,"p217",NA,NA,NA,"adults","adults","hap","hap","c","M"
"217",17,"Sort1","M07sad_o","[  72. -223.]",72,-223,"p217",NA,NA,NA,"adults","adults","sad","sad","o","M"
"217",17,"Sort1","M07calm_o","[ -71.  373.]",-71,373,"p217",NA,NA,NA,"adults","adults","calm","calm","o","M"
"417",17,"Sort2","M03calm_c","[ -71.  373.]",-71,373,"p417",NA,NA,NA,"adults","adults","calm","calm","c","M"
"417",17,"Sort2","F10disg_o","[ 358.  -74.]",358,-74,"p417",NA,NA,NA,"adults","adults","disg","disg","o","F"
"417",17,"Sort2","F07neut_c","[-214.  373.]",-214,373,"p417",NA,NA,NA,"adults","adults","neut","neut","c","F"
"417",17,"Sort2","F22sad_c","[-357.  -74.]",-357,-74,"p417",NA,NA,NA,"adults","adults","sad","sad","c","F"
"417",17,"Sort2","F17calm_o","[  72.  373.]",72,373,"p417",NA,NA,NA,"adults","adults","calm","calm","o","F"
"417",17,"Sort2","M12hap_o","[ 215.  373.]",215,373,"p417",NA,NA,NA,"adults","adults","hap","hap","o","M"
"417",17,"Sort2","F15hap_c","[ 358.  373.]",358,373,"p417",NA,NA,NA,"adults","adults","hap","hap","c","F"
"417",17,"Sort2","M08fear_o","[-214.  -74.]",-214,-74,"p417",NA,NA,NA,"adults","adults","fear","fear","o","M"
"417",17,"Sort2","M15surp_o","[-71. -74.]",-71,-74,"p417",NA,NA,NA,"adults","adults","surp","surp","o","M"
"417",17,"Sort2","F04ang_o","[ 501.  -74.]",501,-74,"p417",NA,NA,NA,"adults","adults","ang","ang","o","F"
"417",17,"Sort2","F14surp_c","[ 72. -74.]",72,-74,"p417",NA,NA,NA,"adults","adults","surp","surp","c","F"
"417",17,"Sort2","F01fear_c","[-500.  -74.]",-500,-74,"p417",NA,NA,NA,"adults","adults","fear","fear","c","F"
"417",17,"Sort2","M02ang_c","[ 644.  -74.]",644,-74,"p417",NA,NA,NA,"adults","adults","ang","ang","c","M"
"417",17,"Sort2","F13exc_o","[ 501.  373.]",501,373,"p417",NA,NA,NA,"adults","adults","exc","exc","o","F"
"417",17,"Sort2","M04disg_c","[ 644. -223.]",644,-223,"p417",NA,NA,NA,"adults","adults","disg","disg","c","M"
"417",17,"Sort2","M05exc_c","[ 644.  373.]",644,373,"p417",NA,NA,NA,"adults","adults","exc","exc","c","M"
"417",17,"Sort2","M17sad_o","[-357. -223.]",-357,-223,"p417",NA,NA,NA,"adults","adults","sad","sad","o","M"
"417",17,"Sort2","M14neut_o","[-357.  373.]",-357,373,"p417",NA,NA,NA,"adults","adults","neut","neut","o","M"
"218",18,"Practice","squirrel","[-500.  224.]",-500,224,"p218",NA,NA,NA,"adults","adults","squirrel","animal","squirrel","squirrel"
"218",18,"Practice","car","[-500. -223.]",-500,-223,"p218",NA,NA,NA,"adults","adults","car","vehicle","car","car"
"218",18,"Practice","table","[  72. -223.]",72,-223,"p218",NA,NA,NA,"adults","adults","table","furniture","table","table"
"218",18,"Practice","bird","[  72.  373.]",72,373,"p218",NA,NA,NA,"adults","adults","bird","animal","bird","bird"
"218",18,"Practice","bus","[-643. -372.]",-643,-372,"p218",NA,NA,NA,"adults","adults","bus","vehicle","bus","bus"
"218",18,"Sort1","M07neut_c","[-71. -74.]",-71,-74,"p218",NA,NA,NA,"adults","adults","neut","neut","c","M"
"218",18,"Sort1","M07ang_o","[ 358. -372.]",358,-372,"p218",NA,NA,NA,"adults","adults","ang","ang","o","M"
"218",18,"Sort1","M07exc_c","[-500.  373.]",-500,373,"p218",NA,NA,NA,"adults","adults","exc","exc","c","M"
"218",18,"Sort1","M07neut_o","[ 72. -74.]",72,-74,"p218",NA,NA,NA,"adults","adults","neut","neut","o","M"
"218",18,"Sort1","M07fear_c","[ -71. -223.]",-71,-223,"p218",NA,NA,NA,"adults","adults","fear","fear","c","M"
"218",18,"Sort1","M07hap_o","[-500.   75.]",-500,75,"p218",NA,NA,NA,"adults","adults","hap","hap","o","M"
"218",18,"Sort1","M07disg_o","[ 501. -372.]",501,-372,"p218",NA,NA,NA,"adults","adults","disg","disg","o","M"
"218",18,"Sort1","M07fear_o","[ 215.   75.]",215,75,"p218",NA,NA,NA,"adults","adults","fear","fear","o","M"
"218",18,"Sort1","M07calm_o","[-357.   75.]",-357,75,"p218",NA,NA,NA,"adults","adults","calm","calm","o","M"
"218",18,"Sort1","M07exc_o","[-71.  75.]",-71,75,"p218",NA,NA,NA,"adults","adults","exc","exc","o","M"
"218",18,"Sort1","M07calm_c","[-214.   75.]",-214,75,"p218",NA,NA,NA,"adults","adults","calm","calm","c","M"
"218",18,"Sort1","M07hap_c","[-357.  224.]",-357,224,"p218",NA,NA,NA,"adults","adults","hap","hap","c","M"
"218",18,"Sort1","M07sad_o","[ 215.  224.]",215,224,"p218",NA,NA,NA,"adults","adults","sad","sad","o","M"
"218",18,"Sort1","M07ang_c","[  72. -372.]",72,-372,"p218",NA,NA,NA,"adults","adults","ang","ang","c","M"
"218",18,"Sort1","M07disg_c","[ 644. -372.]",644,-372,"p218",NA,NA,NA,"adults","adults","disg","disg","c","M"
"218",18,"Sort1","M07surp_c","[-214.  224.]",-214,224,"p218",NA,NA,NA,"adults","adults","surp","surp","c","M"
"218",18,"Sort1","M07sad_c","[ 358.   75.]",358,75,"p218",NA,NA,NA,"adults","adults","sad","sad","c","M"
"218",18,"Sort1","M07surp_o","[-643.   75.]",-643,75,"p218",NA,NA,NA,"adults","adults","surp","surp","o","M"
"218",18,"Sort2","F14surp_c","[-500. -372.]",-500,-372,"p218",NA,NA,NA,"adults","adults","surp","surp","c","F"
"218",18,"Sort2","F04ang_o","[ 501. -372.]",501,-372,"p218",NA,NA,NA,"adults","adults","ang","ang","o","F"
"218",18,"Sort2","F10disg_o","[ 644. -372.]",644,-372,"p218",NA,NA,NA,"adults","adults","disg","disg","o","F"
"218",18,"Sort2","F01fear_c","[-214. -223.]",-214,-223,"p218",NA,NA,NA,"adults","adults","fear","fear","c","F"
"218",18,"Sort2","M02ang_c","[ 215. -223.]",215,-223,"p218",NA,NA,NA,"adults","adults","ang","ang","c","M"
"218",18,"Sort2","M04disg_c","[ 358. -372.]",358,-372,"p218",NA,NA,NA,"adults","adults","disg","disg","c","M"
"218",18,"Sort2","M12hap_o","[-357.  224.]",-357,224,"p218",NA,NA,NA,"adults","adults","hap","hap","o","M"
"218",18,"Sort2","F13exc_o","[-643.  373.]",-643,373,"p218",NA,NA,NA,"adults","adults","exc","exc","o","F"
"218",18,"Sort2","M14neut_o","[ 72. -74.]",72,-74,"p218",NA,NA,NA,"adults","adults","neut","neut","o","M"
"218",18,"Sort2","M03calm_c","[-71. -74.]",-71,-74,"p218",NA,NA,NA,"adults","adults","calm","calm","c","M"
"218",18,"Sort2","F15hap_c","[-357.   75.]",-357,75,"p218",NA,NA,NA,"adults","adults","hap","hap","c","F"
"218",18,"Sort2","M05exc_c","[-500.  373.]",-500,373,"p218",NA,NA,NA,"adults","adults","exc","exc","c","M"
"218",18,"Sort2","M17sad_o","[ 358.  224.]",358,224,"p218",NA,NA,NA,"adults","adults","sad","sad","o","M"
"218",18,"Sort2","F17calm_o","[-500.   75.]",-500,75,"p218",NA,NA,NA,"adults","adults","calm","calm","o","F"
"218",18,"Sort2","F07neut_c","[-214.   75.]",-214,75,"p218",NA,NA,NA,"adults","adults","neut","neut","c","F"
"218",18,"Sort2","M08fear_o","[-214. -372.]",-214,-372,"p218",NA,NA,NA,"adults","adults","fear","fear","o","M"
"218",18,"Sort2","F22sad_c","[ 215.   75.]",215,75,"p218",NA,NA,NA,"adults","adults","sad","sad","c","F"
"218",18,"Sort2","M15surp_o","[-643. -372.]",-643,-372,"p218",NA,NA,NA,"adults","adults","surp","surp","o","M"
"219",19,"Practice","bus","[ 358.  224.]",358,224,"p219",NA,NA,NA,"adults","adults","bus","vehicle","bus","bus"
"219",19,"Practice","bird","[-357.   75.]",-357,75,"p219",NA,NA,NA,"adults","adults","bird","animal","bird","bird"
"219",19,"Practice","table","[ 215. -223.]",215,-223,"p219",NA,NA,NA,"adults","adults","table","furniture","table","table"
"219",19,"Practice","car","[ 215.  224.]",215,224,"p219",NA,NA,NA,"adults","adults","car","vehicle","car","car"
"219",19,"Practice","squirrel","[-500.  -74.]",-500,-74,"p219",NA,NA,NA,"adults","adults","squirrel","animal","squirrel","squirrel"
"219",19,"Sort1","M07exc_o","[-500.  224.]",-500,224,"p219",NA,NA,NA,"adults","adults","exc","exc","o","M"
"219",19,"Sort1","M07calm_c","[-500.  -74.]",-500,-74,"p219",NA,NA,NA,"adults","adults","calm","calm","c","M"
"219",19,"Sort1","M07sad_c","[-357. -372.]",-357,-372,"p219",NA,NA,NA,"adults","adults","sad","sad","c","M"
"219",19,"Sort1","M07hap_o","[ 358.  224.]",358,224,"p219",NA,NA,NA,"adults","adults","hap","hap","o","M"
"219",19,"Sort1","M07ang_c","[ 358. -223.]",358,-223,"p219",NA,NA,NA,"adults","adults","ang","ang","c","M"
"219",19,"Sort1","M07ang_o","[ 215. -223.]",215,-223,"p219",NA,NA,NA,"adults","adults","ang","ang","o","M"
"219",19,"Sort1","M07fear_o","[-357.  224.]",-357,224,"p219",NA,NA,NA,"adults","adults","fear","fear","o","M"
"219",19,"Sort1","M07hap_c","[ 644.  224.]",644,224,"p219",NA,NA,NA,"adults","adults","hap","hap","c","M"
"219",19,"Sort1","M07calm_o","[ 501.  224.]",501,224,"p219",NA,NA,NA,"adults","adults","calm","calm","o","M"
"219",19,"Sort1","M07disg_c","[ 501. -223.]",501,-223,"p219",NA,NA,NA,"adults","adults","disg","disg","c","M"
"219",19,"Sort1","M07neut_c","[-214.  -74.]",-214,-74,"p219",NA,NA,NA,"adults","adults","neut","neut","c","M"
"219",19,"Sort1","M07surp_o","[ 215.  224.]",215,224,"p219",NA,NA,NA,"adults","adults","surp","surp","o","M"
"219",19,"Sort1","M07fear_c","[-214.  224.]",-214,224,"p219",NA,NA,NA,"adults","adults","fear","fear","c","M"
"219",19,"Sort1","M07surp_c","[ 358.   75.]",358,75,"p219",NA,NA,NA,"adults","adults","surp","surp","c","M"
"219",19,"Sort1","M07neut_o","[-357.  -74.]",-357,-74,"p219",NA,NA,NA,"adults","adults","neut","neut","o","M"
"219",19,"Sort1","M07disg_o","[ 358. -372.]",358,-372,"p219",NA,NA,NA,"adults","adults","disg","disg","o","M"
"219",19,"Sort1","M07sad_o","[-214. -372.]",-214,-372,"p219",NA,NA,NA,"adults","adults","sad","sad","o","M"
"219",19,"Sort1","M07exc_c","[ 215.   75.]",215,75,"p219",NA,NA,NA,"adults","adults","exc","exc","c","M"
"219",19,"Sort2","M03calm_c","[ 358.  224.]",358,224,"p219",NA,NA,NA,"adults","adults","calm","calm","c","M"
"219",19,"Sort2","F15hap_c","[ 215.  224.]",215,224,"p219",NA,NA,NA,"adults","adults","hap","hap","c","F"
"219",19,"Sort2","F22sad_c","[ 358.  -74.]",358,-74,"p219",NA,NA,NA,"adults","adults","sad","sad","c","F"
"219",19,"Sort2","M04disg_c","[-500.  -74.]",-500,-74,"p219",NA,NA,NA,"adults","adults","disg","disg","c","M"
"219",19,"Sort2","F17calm_o","[ 358.  373.]",358,373,"p219",NA,NA,NA,"adults","adults","calm","calm","o","F"
"219",19,"Sort2","F04ang_o","[-643.  -74.]",-643,-74,"p219",NA,NA,NA,"adults","adults","ang","ang","o","F"
"219",19,"Sort2","F13exc_o","[ 215.  373.]",215,373,"p219",NA,NA,NA,"adults","adults","exc","exc","o","F"
"219",19,"Sort2","M05exc_c","[ 501.  224.]",501,224,"p219",NA,NA,NA,"adults","adults","exc","exc","c","M"
"219",19,"Sort2","M14neut_o","[ 501.  -74.]",501,-74,"p219",NA,NA,NA,"adults","adults","neut","neut","o","M"
"219",19,"Sort2","F07neut_c","[-357.  224.]",-357,224,"p219",NA,NA,NA,"adults","adults","neut","neut","c","F"
"219",19,"Sort2","F14surp_c","[-214. -372.]",-214,-372,"p219",NA,NA,NA,"adults","adults","surp","surp","c","F"
"219",19,"Sort2","M15surp_o","[ -71. -372.]",-71,-372,"p219",NA,NA,NA,"adults","adults","surp","surp","o","M"
"219",19,"Sort2","M02ang_c","[-357.  -74.]",-357,-74,"p219",NA,NA,NA,"adults","adults","ang","ang","c","M"
"219",19,"Sort2","M08fear_o","[  72. -372.]",72,-372,"p219",NA,NA,NA,"adults","adults","fear","fear","o","M"
"219",19,"Sort2","F01fear_c","[ 215.  -74.]",215,-74,"p219",NA,NA,NA,"adults","adults","fear","fear","c","F"
"219",19,"Sort2","M12hap_o","[ 501.  373.]",501,373,"p219",NA,NA,NA,"adults","adults","hap","hap","o","M"
"219",19,"Sort2","M17sad_o","[-214.  -74.]",-214,-74,"p219",NA,NA,NA,"adults","adults","sad","sad","o","M"
"219",19,"Sort2","F10disg_o","[-643. -223.]",-643,-223,"p219",NA,NA,NA,"adults","adults","disg","disg","o","F"
"220",20,"Practice","bus","[ 72.  75.]",72,75,"p220",NA,NA,NA,"adults","adults","bus","vehicle","bus","bus"
"220",20,"Practice","table","[-500. -223.]",-500,-223,"p220",NA,NA,NA,"adults","adults","table","furniture","table","table"
"220",20,"Practice","squirrel","[ 358. -223.]",358,-223,"p220",NA,NA,NA,"adults","adults","squirrel","animal","squirrel","squirrel"
"220",20,"Practice","bird","[ 501. -223.]",501,-223,"p220",NA,NA,NA,"adults","adults","bird","animal","bird","bird"
"220",20,"Practice","car","[ 215.   75.]",215,75,"p220",NA,NA,NA,"adults","adults","car","vehicle","car","car"
"220",20,"Sort1","M07disg_c","[-71. -74.]",-71,-74,"p220",NA,NA,NA,"adults","adults","disg","disg","c","M"
"220",20,"Sort1","M07fear_c","[-357. -372.]",-357,-372,"p220",NA,NA,NA,"adults","adults","fear","fear","c","M"
"220",20,"Sort1","M07hap_o","[ 501.  224.]",501,224,"p220",NA,NA,NA,"adults","adults","hap","hap","o","M"
"220",20,"Sort1","M07neut_o","[ 501. -223.]",501,-223,"p220",NA,NA,NA,"adults","adults","neut","neut","o","M"
"220",20,"Sort1","M07hap_c","[ 358.  224.]",358,224,"p220",NA,NA,NA,"adults","adults","hap","hap","c","M"
"220",20,"Sort1","M07ang_o","[ 72. -74.]",72,-74,"p220",NA,NA,NA,"adults","adults","ang","ang","o","M"
"220",20,"Sort1","M07ang_c","[-71.  75.]",-71,75,"p220",NA,NA,NA,"adults","adults","ang","ang","c","M"
"220",20,"Sort1","M07exc_o","[-643.   75.]",-643,75,"p220",NA,NA,NA,"adults","adults","exc","exc","o","M"
"220",20,"Sort1","M07neut_c","[ 358. -223.]",358,-223,"p220",NA,NA,NA,"adults","adults","neut","neut","c","M"
"220",20,"Sort1","M07surp_c","[-500.   75.]",-500,75,"p220",NA,NA,NA,"adults","adults","surp","surp","c","M"
"220",20,"Sort1","M07calm_o","[ 501. -372.]",501,-372,"p220",NA,NA,NA,"adults","adults","calm","calm","o","M"
"220",20,"Sort1","M07fear_o","[-500. -372.]",-500,-372,"p220",NA,NA,NA,"adults","adults","fear","fear","o","M"
"220",20,"Sort1","M07disg_o","[-357.  373.]",-357,373,"p220",NA,NA,NA,"adults","adults","disg","disg","o","M"
"220",20,"Sort1","M07surp_o","[ 501.  373.]",501,373,"p220",NA,NA,NA,"adults","adults","surp","surp","o","M"
"220",20,"Sort1","M07sad_o","[-500. -223.]",-500,-223,"p220",NA,NA,NA,"adults","adults","sad","sad","o","M"
"220",20,"Sort1","M07exc_c","[ 358.  373.]",358,373,"p220",NA,NA,NA,"adults","adults","exc","exc","c","M"
"220",20,"Sort1","M07sad_c","[-357. -223.]",-357,-223,"p220",NA,NA,NA,"adults","adults","sad","sad","c","M"
"220",20,"Sort1","M07calm_c","[ 358. -372.]",358,-372,"p220",NA,NA,NA,"adults","adults","calm","calm","c","M"
"220",20,"Sort2","F07neut_c","[ 72.  75.]",72,75,"p220",NA,NA,NA,"adults","adults","neut","neut","c","F"
"220",20,"Sort2","M02ang_c","[-500.  -74.]",-500,-74,"p220",NA,NA,NA,"adults","adults","ang","ang","c","M"
"220",20,"Sort2","M04disg_c","[-214.  373.]",-214,373,"p220",NA,NA,NA,"adults","adults","disg","disg","c","M"
"220",20,"Sort2","F01fear_c","[-71.  75.]",-71,75,"p220",NA,NA,NA,"adults","adults","fear","fear","c","F"
"220",20,"Sort2","M05exc_c","[ 501.  224.]",501,224,"p220",NA,NA,NA,"adults","adults","exc","exc","c","M"
"220",20,"Sort2","F04ang_o","[-500. -223.]",-500,-223,"p220",NA,NA,NA,"adults","adults","ang","ang","o","F"
"220",20,"Sort2","F17calm_o","[ 72. -74.]",72,-74,"p220",NA,NA,NA,"adults","adults","calm","calm","o","F"
"220",20,"Sort2","M03calm_c","[-71. -74.]",-71,-74,"p220",NA,NA,NA,"adults","adults","calm","calm","c","M"
"220",20,"Sort2","F14surp_c","[ 501. -223.]",501,-223,"p220",NA,NA,NA,"adults","adults","surp","surp","c","F"
"220",20,"Sort2","M08fear_o","[ 358. -223.]",358,-223,"p220",NA,NA,NA,"adults","adults","fear","fear","o","M"
"220",20,"Sort2","M14neut_o","[ 501.  -74.]",501,-74,"p220",NA,NA,NA,"adults","adults","neut","neut","o","M"
"220",20,"Sort2","F13exc_o","[ 358.  224.]",358,224,"p220",NA,NA,NA,"adults","adults","exc","exc","o","F"
"220",20,"Sort2","M12hap_o","[ 358.  373.]",358,373,"p220",NA,NA,NA,"adults","adults","hap","hap","o","M"
"220",20,"Sort2","M15surp_o","[ 358.  -74.]",358,-74,"p220",NA,NA,NA,"adults","adults","surp","surp","o","M"
"220",20,"Sort2","M17sad_o","[-500.  373.]",-500,373,"p220",NA,NA,NA,"adults","adults","sad","sad","o","M"
"220",20,"Sort2","F10disg_o","[ -71.  373.]",-71,373,"p220",NA,NA,NA,"adults","adults","disg","disg","o","F"
"220",20,"Sort2","F22sad_c","[-643.  373.]",-643,373,"p220",NA,NA,NA,"adults","adults","sad","sad","c","F"
"220",20,"Sort2","F15hap_c","[ 501.  373.]",501,373,"p220",NA,NA,NA,"adults","adults","hap","hap","c","F"
"221",21,"Practice","squirrel","[ 215.  224.]",215,224,"p221",NA,NA,NA,"adults","adults","squirrel","animal","squirrel","squirrel"
"221",21,"Practice","car","[-500. -223.]",-500,-223,"p221",NA,NA,NA,"adults","adults","car","vehicle","car","car"
"221",21,"Practice","table","[-500.  224.]",-500,224,"p221",NA,NA,NA,"adults","adults","table","furniture","table","table"
"221",21,"Practice","bird","[ 358.  224.]",358,224,"p221",NA,NA,NA,"adults","adults","bird","animal","bird","bird"
"221",21,"Practice","bus","[-357. -223.]",-357,-223,"p221",NA,NA,NA,"adults","adults","bus","vehicle","bus","bus"
"221",21,"Sort1","M07neut_c","[ 501.  373.]",501,373,"p221",NA,NA,NA,"adults","adults","neut","neut","c","M"
"221",21,"Sort1","M07ang_c","[-500. -372.]",-500,-372,"p221",NA,NA,NA,"adults","adults","ang","ang","c","M"
"221",21,"Sort1","M07hap_o","[ 501. -223.]",501,-223,"p221",NA,NA,NA,"adults","adults","hap","hap","o","M"
"221",21,"Sort1","M07calm_c","[ 644.  224.]",644,224,"p221",NA,NA,NA,"adults","adults","calm","calm","c","M"
"221",21,"Sort1","M07exc_o","[ 644.  373.]",644,373,"p221",NA,NA,NA,"adults","adults","exc","exc","o","M"
"221",21,"Sort1","M07sad_o","[-643. -223.]",-643,-223,"p221",NA,NA,NA,"adults","adults","sad","sad","o","M"
"221",21,"Sort1","M07disg_o","[-500.  373.]",-500,373,"p221",NA,NA,NA,"adults","adults","disg","disg","o","M"
"221",21,"Sort1","M07ang_o","[-643.  373.]",-643,373,"p221",NA,NA,NA,"adults","adults","ang","ang","o","M"
"221",21,"Sort1","M07fear_c","[-500.  224.]",-500,224,"p221",NA,NA,NA,"adults","adults","fear","fear","c","M"
"221",21,"Sort1","M07exc_c","[ 501. -372.]",501,-372,"p221",NA,NA,NA,"adults","adults","exc","exc","c","M"
"221",21,"Sort1","M07surp_c","[ 644. -223.]",644,-223,"p221",NA,NA,NA,"adults","adults","surp","surp","c","M"
"221",21,"Sort1","M07calm_o","[-643. -372.]",-643,-372,"p221",NA,NA,NA,"adults","adults","calm","calm","o","M"
"221",21,"Sort1","M07hap_c","[ 644. -372.]",644,-372,"p221",NA,NA,NA,"adults","adults","hap","hap","c","M"
"221",21,"Sort1","M07surp_o","[ 644.  -74.]",644,-74,"p221",NA,NA,NA,"adults","adults","surp","surp","o","M"
"221",21,"Sort1","M07neut_o","[ 501.  224.]",501,224,"p221",NA,NA,NA,"adults","adults","neut","neut","o","M"
"221",21,"Sort1","M07fear_o","[-357.  224.]",-357,224,"p221",NA,NA,NA,"adults","adults","fear","fear","o","M"
"221",21,"Sort1","M07sad_c","[-500. -223.]",-500,-223,"p221",NA,NA,NA,"adults","adults","sad","sad","c","M"
"221",21,"Sort1","M07disg_c","[-643.  224.]",-643,224,"p221",NA,NA,NA,"adults","adults","disg","disg","c","M"
"221",21,"Sort2","F14surp_c","[ 501. -223.]",501,-223,"p221",NA,NA,NA,"adults","adults","surp","surp","c","F"
"221",21,"Sort2","F17calm_o","[ 501.  373.]",501,373,"p221",NA,NA,NA,"adults","adults","calm","calm","o","F"
"221",21,"Sort2","M04disg_c","[-643. -372.]",-643,-372,"p221",NA,NA,NA,"adults","adults","disg","disg","c","M"
"221",21,"Sort2","F15hap_c","[ 358.  373.]",358,373,"p221",NA,NA,NA,"adults","adults","hap","hap","c","F"
"221",21,"Sort2","M03calm_c","[-643.  373.]",-643,373,"p221",NA,NA,NA,"adults","adults","calm","calm","c","M"
"221",21,"Sort2","M17sad_o","[-500. -372.]",-500,-372,"p221",NA,NA,NA,"adults","adults","sad","sad","o","M"
